Country,Lig,home_team,away_team,home_score,away_score,season_year,Date_day,Date_hour,first_half,second_half,home_team_goals_current_time,home_team_goals_current_score,home_team_goals,home_team_goals_assist,away_team_goals_current_time,away_team_goals_current_score,away_team_goals,away_team_goals_assist,home_team_yellow_card_current_time,home_team_yellow_card,home_team_yellow_card_why,away_team_yellow_card_current_time,away_team_yellow_card,away_team_yellow_card_why,home_team_red_card_current_time,home_team_red_card,home_team_red_card_why,away_team_red_card_current_time,away_team_red_card,away_team_red_card_why,home_team_substitutions_current_time,home_team_substitutions,home_team_substitutions_with,home_team_substitution_why,away_team_substitutions_current_time,away_team_substitutions,away_team_substitutions_with,home_team_substitution_why,referee,venue,capacity,attendance
Italy,serie-a,Napoli,Palermo,1,0,2010/2011,06.12,21:45,0 - 0,1 - 0,[],[],[],[],[],[],[],[],[],[],[],"[""20'""]",['Goian D.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Morganti E.  (Ita),Stadio Diego Armando Maradona  (Naples),54 726,
Italy,serie-a,Catania,Juventus,1,3,2010/2011,05.12,21:45,1 - 2,0 - 1,"[""37'""]",['1 - 1'],['Morimoto T.'],['-'],"[""35'"", ""44'"", ""58'""]","['0 - 1', '1 - 2', '1 - 3']","['Pepe S.', 'Quagliarella F.', 'Quagliarella F.']","['(Iaquinta V.)', '(Iaquinta V.)', '-']",[],[],[],"[""78'""]",['Storari M.'],[],[],[],[],[],[],[],"[""68'"", ""71'""]","['Antenucci M.', 'Ricchiuti A.']","['Morimoto T.', 'Papu Gomez']","['-', '-']","[""57'""]",['Sissoko M.'],['Aquilani A.'],['-'],Damato A.  (Ita),Stadio Angelo Massimino  (Catania),23 266,
Italy,serie-a,Cesena,Bologna,0,2,2010/2011,05.12,16:00,,,[],[],[],[],[],[],[],[],"[""4'""]",['Benalouane Y.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Bergonzi M.  (Ita),Stadio Dino Manuzzi  (Cesena),23 860,
Italy,serie-a,Fiorentina,Cagliari,1,0,2010/2011,05.12,16:00,,,[],[],[],[],[],[],[],[],[],[],[],"[""51'""]",['Astori D.'],[],[],[],[],[],[],[],[],[],[],[],"[""46'""]",['Ariaudo L.'],['Laner S.'],['-'],Peruzzo S.  (Ita),Stadio Artemio Franchi  (Florence),43 147,
Italy,serie-a,Lecce,Genoa,1,3,2010/2011,05.12,16:00,1 - 0,0 - 3,"[""45+2'""]",['1 - 0'],['Ofere E.'],['(Di Michele D.)'],"[""55'""]",['1 - 1'],['Toni L.'],['(Veloso M.)'],[],[],[],"[""71'""]",['Criscito D.'],[],[],[],[],[],[],[],"[""29'""]",['Gustavo'],['Ferrario S.'],['-'],"[""62'""]",['Destro M.'],['Mesto G.'],['-'],Russo C.  (Ita),Stadio Via del Mare  (Lecce),40 670,
Italy,serie-a,Parma,Udinese,2,1,2010/2011,05.12,16:00,1 - 1,1 - 0,"[""23'""]",['1 - 0'],['Crespo H.'],['(Penalty)'],"[""35'""]",['1 - 1'],['Di Natale A.'],['-'],"[""39'""]",['Valiani F.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Celi D.  (Ita),Stadio Ennio Tardini  (Parma),27 906,
Italy,serie-a,Sampdoria,Bari,3,0,2010/2011,05.12,16:00,1 - 0,2 - 0,[],[],[],[],[],[],[],[],[],[],[],"[""16'""]",['Rossi M.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Pierpaoli N.  (Ita),Stadio Luigi Ferraris  (Genoa),36 599,
Italy,serie-a,AC Milan,Brescia,3,0,2010/2011,04.12,21:45,,,"[""4'"", ""28'"", ""30'""]","['1 - 0', '2 - 0', '3 - 0']","['Boateng K.', 'Robinho', 'Ibrahimovic Z.']","['(Ibrahimovic Z.)', '-', '(Pirlo A.)']",[],[],[],[],[],[],[],"[""44'""]",['Martinez G.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Gervasoni A.  (Ita),Stadio Giuseppe Meazza (San Siro)  (Milan),80 018,
Italy,serie-a,Chievo,AS Roma,2,2,2010/2011,04.12,19:00,0 - 2,2 - 0,[],[],[],[],"[""26'"", ""43'""]","['0 - 1', '0 - 2']","['Simplicio F.', 'Simplicio F.']","['-', '(Cassetti M.)']","[""58'""]",['Fernandes G.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Rizzoli N.  (Ita),Stadio Marc'Antonio Bentegodi  (Verona),39 211,
Italy,serie-a,Lazio,Inter,3,1,2010/2011,03.12,21:45,1 - 0,2 - 1,[],[],[],[],[],[],[],[],[],[],[],"[""21'""]",['Muntari S.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Orsato D.  (Ita),Stadio Olimpico  (Rome),70 634,
Italy,serie-a,Palermo,AS Roma,3,1,2010/2011,28.11,21:45,1 - 0,2 - 1,"[""20'""]",['1 - 0'],['Miccoli F.'],['(Ilicic J.)'],[],[],[],[],"[""36'""]",['Bacinovic A.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Brighi C.  (Ita),Stadio Renzo Barbera  (Palermo),36 349,
Italy,serie-a,Bari,Cesena,1,1,2010/2011,28.11,16:00,0 - 0,1 - 1,[],[],[],[],[],[],[],[],"[""11'""]",['Caputo F.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Tagliavento P.  (Ita),Stadio San Nicola  (Bari),58 270,
Italy,serie-a,Brescia,Genoa,0,0,2010/2011,28.11,16:00,0 - 0,0 - 0,[],[],[],[],[],[],[],[],"[""32'""]",['Vass A.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Banti L.  (Ita),Stadio Mario Rigamonti  (Brescia),19 500,
Italy,serie-a,Cagliari,Lecce,3,2,2010/2011,28.11,16:00,,,"[""7'"", ""15'"", ""28'""]","['1 - 0', '2 - 0', '3 - 0']","['Matri A.', 'Matri A.', 'Canini M.']","['(Conti D.)', '(Biondini D.)', '(Cossu A.)']",[],[],[],[],"[""29'""]",['Canini M.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],De Marco A.  (Ita),Stadio Sant'Elia  (Cagliari),16 000,
Italy,serie-a,Lazio,Catania,1,1,2010/2011,28.11,16:00,1 - 1,0 - 0,[],[],[],[],[],[],[],[],[],[],[],"[""27'""]",['Silvestre M.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Gava G.  (Ita),Stadio Olimpico  (Rome),70 634,
Italy,serie-a,Udinese,Napoli,3,1,2010/2011,28.11,16:00,2 - 0,1 - 1,[],[],[],[],[],[],[],[],[],[],[],"[""15'""]",['De Sanctis M.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Romeo A.  (Ita),Bluenergy Stadium - Stadio Friuli  (Udine),25 144,
Italy,serie-a,Inter,Parma,5,2,2010/2011,28.11,13:30,3 - 2,2 - 0,"[""18'"", ""19'"", ""23'"", ""72'"", ""75'""]","['1 - 1', '2 - 1', '3 - 1', '4 - 2', '5 - 2']","['Stankovic D.', 'Stankovic D.', 'Cambiasso E.', 'Motta T.', 'Stankovic D.']","['(Biabiany J.)', '(Biabiany J.)', '(Biabiany J.)', '(Pandev G.)', '(Sneijder W.)']","[""4'"", ""36'""]","['0 - 1', '3 - 2']","['Crespo H.', 'Crespo H.']","['(Angelo M.)', '(Gobbi M.)']",[],[],[],[],[],[],[],[],[],[],[],[],"[""46'"", ""67'"", ""78'""]","['Natalino F.', 'Motta T.', 'Obiora N.']","['Santon D.', 'Biabiany J.', 'Stankovic D.']","['-', '-', '-']","[""46'"", ""72'"", ""90+1'""]","['Valiani F.', 'Bozhinov V.', 'Ze Eduardo']","['Gobbi M.', 'Giovinco S.', 'Angelo M.']","['-', '-', '-']",Giannoccaro A.  (Ita),Stadio Giuseppe Meazza (San Siro)  (Milan),80 018,
Italy,serie-a,Juventus,Fiorentina,1,1,2010/2011,27.11,21:45,0 - 1,1 - 0,[],[],[],[],"[""4'""]",['0 - 1'],['Motta M.'],['(Own goal)'],"[""44'""]",['Bonucci L.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Valeri P.  (Ita),Stadio Olimpico di Torino  (Turin),28 177,
Italy,serie-a,Sampdoria,AC Milan,1,1,2010/2011,27.11,19:00,,,"[""59'""]",['1 - 1'],['Pazzini G.'],['(Gastaldello D.)'],"[""43'""]",['0 - 1'],['Robinho'],['(Ibrahimovic Z.)'],[],[],[],[],[],[],[],[],[],[],[],[],"[""65'"", ""67'"", ""86'""]","['Koman V.', 'Pozzi N.', 'Accardi P.']","['Guberti S.', 'Marilungo G.', 'Mannini D.']","['-', '-', '-']","[""90+1'"", ""90+1'""]","['Ronaldinho', 'Flamini M.']","['Seedorf C.', 'Boateng K.']","['-', '-']",Mazzoleni P.  (Ita),Stadio Luigi Ferraris  (Genoa),36 599,
Italy,serie-a,Napoli,Bologna,4,1,2010/2011,21.11,21:45,,,"[""2'"", ""36'"", ""48'"", ""74'""]","['1 - 0', '2 - 0', '3 - 0', '4 - 1']","['Maggio C.', 'Hamsik M.', 'Hamsik M.', 'Cavani E.']","['(Lavezzi E.)', '(Cavani E.)', '(Pazienza M.)', '(Sosa J.)']","[""68'""]",['3 - 1'],['Meggiorini R.'],['(Rubin M.)'],[],[],[],[],[],[],[],[],[],[],[],[],"[""23'"", ""57'"", ""77'""]","['Cribari E.', 'Sosa J.', 'Maiello R.']","['Cannavaro P.', 'Hamsik M.', 'Cavani E.']","['-', '-', '-']","[""46'"", ""46'"", ""65'""]","['Siligardi L.', 'Meggiorini R.', 'Moras V.']","['Gimenez H.', 'Garics G.', 'Portanova D.']","['-', '-', '-']",Gervasoni A.  (Ita),Stadio Diego Armando Maradona  (Naples),54 726,
Italy,serie-a,Brescia,Cagliari,1,2,2010/2011,21.11,16:00,1 - 0,0 - 2,"[""20'""]",['1 - 0'],['Caracciolo A.'],['(Penalty)'],[],[],[],[],[],[],[],"[""30'""]",['Astori D.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Celi D.  (Ita),Stadio Mario Rigamonti  (Brescia),19 500,
Italy,serie-a,Catania,Bari,1,0,2010/2011,21.11,16:00,0 - 0,1 - 0,[],[],[],[],[],[],[],[],[],[],[],"[""25'""]",['Pulzetti N.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Russo C.  (Ita),Stadio Angelo Massimino  (Catania),23 266,
Italy,serie-a,Cesena,Palermo,1,2,2010/2011,21.11,16:00,1 - 1,0 - 1,"[""24'""]",['1 - 1'],['Bogdani E.'],['(Nagatomo Y.)'],"[""11'""]",['0 - 1'],['Ilicic J.'],['(Balzaretti F.)'],"[""43'""]",['Appiah S.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],De Marco A.  (Ita),,,
Italy,serie-a,Chievo,Inter,2,1,2010/2011,21.11,16:00,,,[],[],[],[],[],[],[],[],"[""23'""]",['Thereau C.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Rocchi G.  (Ita),Stadio Marc'Antonio Bentegodi  (Verona),39 211,
Italy,serie-a,Lecce,Sampdoria,2,3,2010/2011,21.11,16:00,0 - 2,2 - 1,[],[],[],[],"[""8'""]",['0 - 1'],['Pazzini G.'],['-'],[],[],[],[],[],[],"[""38'""]",['Chevanton E.'],[],[],[],[],[],[],[],[],[],[],[],[],Gava G.  (Ita),Stadio Via del Mare  (Lecce),40 670,
Italy,serie-a,Parma,Lazio,1,1,2010/2011,21.11,16:00,,,"[""23'""]",['1 - 0'],['Crespo H.'],['(Angelo)'],"[""45+3'""]",['1 - 1'],['Floccari S.'],['(Zarate M.)'],[],[],[],[],[],[],[],[],[],[],[],[],"[""20'"", ""57'"", ""88'""]","['Angelo', 'Marques F.', 'Dellafiore H.']","['Morrone S.', 'Bozhinov V.', 'Dzemaili B.']","['-', '-', '-']","[""71'"", ""75'"", ""81'""]","['Ledesma C.', 'Diakite M.', 'Rocchi T.']","['Hernanes', 'Biava G.', 'Zarate M.']","['-', '-', '-']",Rizzoli N.  (Ita),Stadio Ennio Tardini  (Parma),27 906,
Italy,serie-a,Genoa,Juventus,0,2,2010/2011,21.11,13:30,,,[],[],[],[],[],[],[],[],"[""14'""]",['Criscito D.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Morganti E.  (Ita),Stadio Luigi Ferraris  (Genoa),36 599,
Italy,serie-a,AC Milan,Fiorentina,1,0,2010/2011,20.11,21:45,,,[],[],[],[],[],[],[],[],"[""32'""]",['Flamini M.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Damato A.  (Ita),Stadio Giuseppe Meazza (San Siro)  (Milan),80 018,
Italy,serie-a,AS Roma,Udinese,2,0,2010/2011,20.11,19:00,,,"[""24'""]",['1 - 0'],['Menez J.'],['(Simplicio F.)'],[],[],[],[],[],[],[],"[""39'""]",['Inler G.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Orsato D.  (Ita),Stadio Olimpico  (Rome),70 634,
Italy,serie-a,Inter,AC Milan,0,1,2010/2011,14.11,21:45,0 - 1,0 - 0,[],[],[],[],"[""5'""]",['0 - 1'],['Ibrahimovic Z.'],['(Penalty)'],[],[],[],"[""11'""]",['Abate I.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Tagliavento P.  (Ita),Stadio Giuseppe Meazza (San Siro)  (Milan),80 018,
Italy,serie-a,"Bari
2",Parma,0,1,2010/2011,14.11,16:00,,,[],[],[],[],[],[],[],[],[],[],[],"[""23'""]",['Paletta G.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Brighi C.  (Ita),Stadio San Nicola  (Bari),58 270,
Italy,serie-a,Bologna,Brescia,1,0,2010/2011,14.11,16:00,,,[],[],[],[],[],[],[],[],"[""41'""]",['Mudingayi G.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Pierpaoli N.  (Ita),Stadio Renato Dall'Ara  (Bologna),38 279,
Italy,serie-a,Cagliari,Genoa,0,1,2010/2011,14.11,16:00,0 - 0,0 - 1,[],[],[],[],[],[],[],[],"[""71'""]",['Agostini A.'],[],[],[],[],[],[],[],[],[],[],"[""57'"", ""68'""]","['Nene', 'Biondini D.']","['Pinardi A.', 'Nainggolan R.']","['-', '-']","[""46'"", ""67'""]","['Dainelli D.', 'Kharja H.']","['Rudolf G.', 'Mesto G.']","['-', '-']",Romeo A.  (Ita),Stadio Sant'Elia  (Cagliari),16 000,
Italy,serie-a,Palermo,Catania,3,1,2010/2011,14.11,16:00,,,"[""33'"", ""47'""]","['1 - 0', '2 - 1']","['Pastore J.', 'Pastore J.']","['(Balzaretti F.)', '(Miccoli F.)']","[""46'""]",['1 - 1'],['Terlizzi C.'],['(Papu Gomez)'],"[""57'""]",['Bacinovic A.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[""46'""]",['Izco M.'],['Delvecchio G.'],['-'],Valeri P.  (Ita),Stadio Renzo Barbera  (Palermo),36 349,
Italy,serie-a,Sampdoria,Chievo,0,0,2010/2011,14.11,16:00,0 - 0,0 - 0,[],[],[],[],[],[],[],[],[],[],[],"[""30'""]",['Moscardelli D.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Pinzani R.  (Ita),Stadio Luigi Ferraris  (Genoa),36 599,
Italy,serie-a,Udinese,Lecce,4,0,2010/2011,14.11,16:00,3 - 0,1 - 0,"[""11'"", ""24'"", ""40'"", ""56'""]","['1 - 0', '2 - 0', '3 - 0', '4 - 0']","['Di Natale A.', 'Di Natale A.', 'Di Natale A.', 'Floro Flores A.']","['(Sanchez A.)', '-', '(Floro Flores A.)', '(Armero P.)']",[],[],[],[],[],[],[],"[""65'""]",['Olivera R.'],[],[],[],[],[],[],[],[],[],[],[],"[""29'"", ""46'""]","['Piatti I.', 'Munari G.']","['Brivio D.', 'Giacomazzi G.']","['-', '-']",Mazzoleni P.  (Ita),Bluenergy Stadium - Stadio Friuli  (Udine),25 144,
Italy,serie-a,Lazio,Napoli,2,0,2010/2011,14.11,13:30,1 - 0,1 - 0,"[""15'""]",['1 - 0'],['Zarate M.'],['(Mauri S.)'],[],[],[],[],"[""52'""]",['Dias A.'],[],[],[],[],[],[],[],[],[],[],"[""39'""]",['Matuzalem'],['Brocchi C.'],['-'],[],[],[],[],Bergonzi M.  (Ita),Stadio Olimpico  (Rome),70 634,
Italy,serie-a,Juventus,AS Roma,1,1,2010/2011,13.11,21:45,1 - 1,0 - 0,[],[],[],[],[],[],[],[],[],[],[],"[""1'""]",['Menez J.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Rizzoli N.  (Ita),Stadio Olimpico di Torino  (Turin),28 177,
Italy,serie-a,Fiorentina,Cesena,1,0,2010/2011,13.11,19:00,0 - 0,1 - 0,[],[],[],[],[],[],[],[],[],[],[],"[""36'""]",['Benalouane Y.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Giannoccaro A.  (Ita),Stadio Artemio Franchi  (Florence),43 147,
Italy,serie-a,Parma,Sampdoria,1,0,2010/2011,11.11,21:45,0 - 0,1 - 0,[],[],[],[],[],[],[],[],[],[],[],"[""11'""]",['Lucchini S.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Peruzzo S.  (Ita),Stadio Ennio Tardini  (Parma),27 906,
Italy,serie-a,AC Milan,Palermo,3,1,2010/2011,10.11,21:45,1 - 0,2 - 1,"[""19'""]",['1 - 0'],['Alexandre Pato'],['(Seedorf C.)'],[],[],[],[],"[""26'""]",['Ambrosini M.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Banti L.  (Ita),,,
Italy,serie-a,AS Roma,Fiorentina,3,2,2010/2011,10.11,21:45,1 - 0,2 - 2,[],[],[],[],[],[],[],[],[],[],[],"[""9'""]",['Donadel M.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Bergonzi M.  (Ita),Stadio Olimpico  (Rome),70 634,
Italy,serie-a,Brescia,Juventus,1,1,2010/2011,10.11,21:45,0 - 0,1 - 1,[],[],[],[],[],[],[],[],[],[],[],"[""37'""]",['Pepe S.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Damato A.  (Ita),,,
Italy,serie-a,Cagliari,Napoli,0,1,2010/2011,10.11,21:45,0 - 0,0 - 1,[],[],[],[],[],[],[],[],"[""31'""]",['Cossu A.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Rocchi G.  (Ita),Stadio Sant'Elia  (Cagliari),16 000,
Italy,serie-a,Catania,Udinese,1,0,2010/2011,10.11,21:45,0 - 0,1 - 0,[],[],[],[],[],[],[],[],[],[],[],"[""32'""]",['Armero P.'],[],[],[],[],[],[],[],"[""24'""]",['Terlizzi C.'],['Bellusci G.'],['-'],[],[],[],[],De Marco A.  (Ita),Stadio Angelo Massimino  (Catania),23 266,
Italy,serie-a,Cesena,Lazio,1,0,2010/2011,10.11,21:45,0 - 0,1 - 0,[],[],[],[],[],[],[],[],[],[],[],"[""8'""]",['Diakite M.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Orsato D.  (Ita),Stadio Dino Manuzzi  (Cesena),23 860,
Italy,serie-a,Chievo,Bari,0,0,2010/2011,10.11,21:45,0 - 0,0 - 0,[],[],[],[],[],[],[],[],"[""18'""]",['Constant K.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Gervasoni A.  (Ita),Stadio Marc'Antonio Bentegodi  (Verona),39 211,
Italy,serie-a,Genoa,Bologna,1,0,2010/2011,10.11,21:45,0 - 0,1 - 0,[],[],[],[],[],[],[],[],[],[],[],"[""21'""]",['Radovanovic I.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Celi D.  (Ita),Stadio Luigi Ferraris  (Genoa),36 599,
Italy,serie-a,Lecce,Inter,1,1,2010/2011,10.11,21:45,,,[],[],[],[],[],[],[],[],"[""51'""]",['Brivio D.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[""46'""]",['Milito D.'],['Pandev G.'],['-'],Valeri P.  (Ita),Stadio Via del Mare  (Lecce),40 670,
Italy,serie-a,Palermo,Genoa,1,0,2010/2011,07.11,21:45,1 - 0,0 - 0,"[""42'""]",['1 - 0'],['Pinilla M.'],['(Pastore J.)'],[],[],[],[],"[""83'""]",['Pastore J.'],[],[],[],[],[],[],[],[],[],[],"[""73'"", ""80'""]","['Goian D.', 'Miccoli F.']","['Ilicic J.', 'Pinilla M.']","['-', '-']","[""46'"", ""64'"", ""64'""]","['Rudolf G.', 'Destro M.', 'Boakye R.']","['Veloso M.', 'Zuculini F.', 'Dainelli D.']","['-', '-', '-']",Brighi C.  (Ita),Stadio Renzo Barbera  (Palermo),36 349,
Italy,serie-a,Bari,AC Milan,2,3,2010/2011,07.11,16:00,,,[],[],[],[],"[""5'""]",['0 - 1'],['Ambrosini M.'],['(Seedorf C.)'],"[""19'""]",['Donati M.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Bergonzi M.  (Ita),Stadio San Nicola  (Bari),58 270,
Italy,serie-a,Juventus,Cesena,3,1,2010/2011,07.11,16:00,2 - 1,1 - 0,[],[],[],[],[],[],[],[],"[""4'""]",['Motta M.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Romeo A.  (Ita),Stadio Olimpico di Torino  (Turin),28 177,
Italy,serie-a,Lazio,AS Roma,0,2,2010/2011,07.11,16:00,0 - 0,0 - 2,[],[],[],[],[],[],[],[],[],[],[],"[""31'""]",['Cassetti M.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Morganti E.  (Ita),Stadio Olimpico  (Rome),70 634,
Italy,serie-a,Napoli,Parma,2,0,2010/2011,07.11,16:00,1 - 0,1 - 0,"[""19'""]",['1 - 0'],['Cavani E.'],['(Zuniga C.)'],[],[],[],[],"[""58'""]",['Vitale L.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[""25'""]",['Crespo H.'],['Giovinco S.'],['-'],Mazzoleni P.  (Ita),Stadio Diego Armando Maradona  (Naples),54 726,
Italy,serie-a,Sampdoria,Catania,0,0,2010/2011,07.11,16:00,0 - 0,0 - 0,[],[],[],[],[],[],[],[],"[""23'""]",['Marilungo G.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Giannoccaro A.  (Ita),Stadio Luigi Ferraris  (Genoa),36 599,
Italy,serie-a,Udinese,Cagliari,1,1,2010/2011,07.11,16:00,1 - 1,0 - 0,[],[],[],[],"[""12'""]",['0 - 1'],['Conti D.'],['(Cossu A.)'],[],[],[],"[""27'""]",['Nainggolan R.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Tozzi R.  (Ita),Bluenergy Stadium - Stadio Friuli  (Udine),25 144,
Italy,serie-a,Fiorentina,Chievo,1,0,2010/2011,07.11,13:30,0 - 0,1 - 0,[],[],[],[],[],[],[],[],[],[],[],"[""27'""]",['Andreolli M.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Russo C.  (Ita),Stadio Artemio Franchi  (Florence),43 147,
Italy,serie-a,Inter,Brescia,1,1,2010/2011,06.11,21:45,0 - 1,1 - 0,"[""73'""]",['1 - 1'],"[""Eto'o S.""]",['(Penalty)'],"[""14'""]",['0 - 1'],['Caracciolo A.'],['(Dallamano S.)'],[],[],[],"[""84'""]",['Hetemaj P.'],[],[],[],[],[],[],[],"[""27'"", ""46'"", ""51'""]","['Cordoba I.', 'Obi J.', 'Santon D.']","['Maicon', 'Sneijder W.', 'Samuel W.']","['-', '-', '-']","[""66'"", ""76'"", ""83'""]","['Budel A.', 'Citadin E.', 'Bega F.']","['Cordova N.', 'Kone P.', 'Diamanti A.']","['-', '-', '-']",Gava G.  (Ita),Stadio Giuseppe Meazza (San Siro)  (Milan),80 018,
Italy,serie-a,Bologna,Lecce,2,0,2010/2011,06.11,19:00,0 - 0,2 - 0,[],[],[],[],[],[],[],[],[],[],[],"[""78'""]",['Rispoli A.'],[],[],[],[],[],[],[],"[""61'"", ""71'""]","['Ramirez G.', 'Casarini F.']","['Perez D.', 'Radovanovic I.']","['-', '-']","[""46'"", ""70'""]","['Vives G.', 'Coppola M.']","['Piatti I.', 'Grossmuller C.']","['-', '-']",Orsato D.  (Ita),Stadio Renato Dall'Ara  (Bologna),38 279,
Italy,serie-a,Catania,Fiorentina,0,0,2010/2011,31.10,21:45,,,[],[],[],[],[],[],[],[],"[""46'""]",['Potenza A.'],[],[],[],[],[],[],[],[],[],[],"[""44'""]",['Alvarez P.'],['Capuano C.'],['-'],[],[],[],[],Rizzoli N.  (Ita),Stadio Angelo Massimino  (Catania),23 266,
Italy,serie-a,Bari,Udinese,0,2,2010/2011,31.10,16:00,,,[],[],[],[],"[""16'""]",['0 - 1'],['Sanchez A.'],['(Asamoah K.)'],"[""40'""]",['Rossi M.'],[],[],[],[],[],[],[],[],[],[],"[""15'""]",['Caputo F.'],['Masiello S.'],['-'],[],[],[],[],Pierpaoli N.  (Ita),Stadio San Nicola  (Bari),58 270,
Italy,serie-a,Brescia,Napoli,0,1,2010/2011,31.10,16:00,0 - 0,0 - 1,[],[],[],[],[],[],[],[],[],[],[],"[""44'""]",['Gargano W.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Valeri P.  (Ita),Stadio Mario Rigamonti  (Brescia),19 500,
Italy,serie-a,Cagliari,Bologna,2,0,2010/2011,31.10,16:00,,,[],[],[],[],[],[],[],[],[],[],[],"[""18'""]",['Cherubin N.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Bergonzi M.  (Ita),Stadio Sant'Elia  (Cagliari),16 000,
Italy,serie-a,Cesena,Sampdoria,0,1,2010/2011,31.10,16:00,,,[],[],[],[],[],[],[],[],"[""40'""]",['Benalouane Y.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Celi D.  (Ita),Stadio Dino Manuzzi  (Cesena),23 860,
Italy,serie-a,Parma,Chievo,0,0,2010/2011,31.10,16:00,,,[],[],[],[],[],[],[],[],[],[],[],"[""18'""]",['Fernandes G.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Tagliavento P.  (Ita),Stadio Ennio Tardini  (Parma),27 906,
Italy,serie-a,Palermo,Lazio,0,1,2010/2011,31.10,13:30,0 - 1,0 - 0,[],[],[],[],"[""27'""]",['0 - 1'],['Dias A.'],['(Ledesma C.)'],"[""37'""]",['Munoz E.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Damato A.  (Ita),Stadio Renzo Barbera  (Palermo),36 349,
Italy,serie-a,AC Milan,Juventus,1,2,2010/2011,30.10,21:45,0 - 1,1 - 1,[],[],[],[],"[""24'""]",['0 - 1'],['Quagliarella F.'],['(De Ceglie P.)'],[],[],[],"[""36'""]",['Felipe Melo'],[],[],[],[],[],[],[],"[""35'""]",['Abate I.'],['Bonera D.'],['-'],[],[],[],[],Rocchi G.  (Ita),Stadio Giuseppe Meazza (San Siro)  (Milan),80 018,
Italy,serie-a,AS Roma,Lecce,2,0,2010/2011,30.10,19:00,0 - 0,2 - 0,[],[],[],[],[],[],[],[],"[""57'""]",['Juan'],[],[],[],[],[],[],[],[],[],[],"[""46'""]",['Cicinho'],['Cassetti M.'],['-'],"[""17'""]",['Giuliatto A.'],['Ferrario S.'],['-'],Gervasoni A.  (Ita),Stadio Olimpico  (Rome),70 634,
